id,destination_key_value,amount,timestamp,key,key_type,institution,branch,account_number,account_type,owner_type,owner_name,cnpj,company_name,registration_date,status,status_date,share_capital,branch_type,common_transfers_client,all_transfers
6f05f217-c7a5-4e7e-a46d-2dd694f38b1f,2167724432,72022.21,2024-03-17T18:18:53,2167724432,PHONE,CAIXA ECONÔMICA FEDERAL,8349,87888271,CONTA_POUPANCA,PESSOA_JURIDICA,Abreu Fonseca - EI,29136831605834,Abreu Fonseca - EI,1991-04-14,ATIVO,2024-08-01,705682.33,FILIAL,5,1149
241b4486-c8a9-4759-a514-2ef41c1390fc,46147375371838,80547.57,2023-08-19T12:22:32,46147375371838,CNPJ,NUBANK,3334,88283993,CONTA_CORRENTE,PESSOA_JURIDICA,Souza S.A.,46147375371838,Souza S.A.,2017-02-14,ATIVO,2025-01-09,3134840.19,FILIAL,0,969
e391b86f-53c4-4073-8936-f94e18fe9d16,maria-sophia41@example.org,25665.66,2024-09-28T09:18:50,maria-sophia41@example.org,EMAIL,NUBANK,2213,98252551,CONTA_CORRENTE,PESSOA_JURIDICA,Barbosa,63578380539260,Barbosa,2011-12-04,ATIVO,2024-07-18,5685898.5,FILIAL,0,1035
1aec3b38-976d-487f-b4f4-354790ed15ed,02131458856,88708.7,2024-07-12T20:50:28,02131458856,PHONE,BANCO DO BRASIL S.A.,4849,10918012,CONTA_POUPANCA,PESSOA_JURIDICA,Teixeira,32826841288304,Teixeira,2000-03-20,INATIVO,2025-01-30,5894979.75,MATRIZ,4,579
70f7338d-1160-45db-991e-3df4e33934de,5501155500314,39904.06,2023-08-03T23:48:58,5501155500314,PHONE,BANCO INTER S.A.,6048,57595691,CONTA_POUPANCA,PESSOA_JURIDICA,Pastor da Cunha S/A,51617771853131,Pastor da Cunha S/A,2010-09-26,ATIVO,2024-07-16,6373955.1,MATRIZ,10,566
75e4c9ef-3bbb-4248-81a6-ffe5f4c8a9da,isaacmontenegro@example.net,42156.21,2024-09-02T18:56:52,isaacmontenegro@example.net,EMAIL,BANCO INTER S.A.,6901,42859434,CONTA_CORRENTE,PESSOA_JURIDICA,Fernandes,50380661116700,Fernandes,2001-10-10,ATIVO,2025-05-28,5399162.32,MATRIZ,1,32
d86615ac-7783-4669-bec8-ee50e93fc280,cc354fb5-a927-4b4d-ae47-3731e7946be7,68459.84,2024-03-08T13:46:53,cc354fb5-a927-4b4d-ae47-3731e7946be7,EVP,BANCO BTG PACTUAL S.A.,1773,64609888,CONTA_POUPANCA,PESSOA_JURIDICA,Barbosa,20955297824108,Barbosa,1996-06-05,ATIVO,2025-01-13,2120217.22,FILIAL,9,44
d1ee3949-44e3-4031-9c5c-e0c1f8dc9e8b,7118413274,77560.42,2022-12-28T16:39:25,7118413274,PHONE,CAIXA ECONÔMICA FEDERAL,1435,70600964,CONTA_CORRENTE,PESSOA_JURIDICA,Farias,22547681943619,Farias,2001-12-04,ATIVO,2025-02-06,5880700.39,FILIAL,9,563
035f6a82-c967-48e2-bc9e-b0ac845940b7,56428211056562,38578.24,2023-05-24T18:37:16,56428211056562,CNPJ,BANCO DO BRASIL S.A.,1670,70579207,CONTA_POUPANCA,PESSOA_JURIDICA,Jesus,56428211056562,Jesus,2008-11-03,ATIVO,2024-10-07,1678820.88,FILIAL,3,839
65bc1ce0-737d-490f-b6d6-c0d8b4824dc0,bernardonovais@example.org,55154.52,2024-09-06T17:51:32,bernardonovais@example.org,EMAIL,BANCO SANTANDER S.A.,4437,19396545,CONTA_POUPANCA,PESSOA_JURIDICA,Andrade,48492290501023,Andrade,1992-09-24,ATIVO,2025-04-21,5662731.39,MATRIZ,1,50
b72a1c43-cec8-40e3-8261-df5d8391a879,76764458094655,62003.19,2022-08-01T11:31:28,76764458094655,CNPJ,BANCO SANTANDER S.A.,3685,77229656,CONTA_POUPANCA,PESSOA_JURIDICA,Câmara,76764458094655,Camara,1981-07-27,ATIVO,2025-05-02,4604401.95,MATRIZ,0,465
b3da5c3b-49b8-4ec5-bb5e-f3ad18d1690f,7b8108a6-ca37-4a06-b827-25a4608c5402,97564.13,2022-05-11T18:00:28,7b8108a6-ca37-4a06-b827-25a4608c5402,EVP,BANCO DO BRASIL S.A.,5781,30118551,CONTA_POUPANCA,PESSOA_JURIDICA,Caldeira,12669616355263,Caldeira,2024-10-28,ATIVO,2024-07-12,6385502.0,MATRIZ,0,976
dfaf73bb-9e49-4835-a49d-d50594250722,fernanda61@example.org,75176.92,2020-06-24T16:02:46,fernanda61@example.org,EMAIL,BANCO DO BRASIL S.A.,6456,74581753,CONTA_CORRENTE,PESSOA_JURIDICA,Rios,46922244355338,Rios,1993-09-14,ATIVO,2025-04-12,5625210.19,MATRIZ,7,965
3a798236-7f3e-46a3-8df0-475afee4b045,alexia71@example.net,27173.67,2021-07-10T03:44:01,alexia71@example.net,EMAIL,CAIXA ECONÔMICA FEDERAL,7675,13533381,CONTA_POUPANCA,PESSOA_JURIDICA,da Rocha Moreira e Filhos,03519810096071,da Rocha Moreira e Filhos,1996-03-20,ATIVO,2025-05-31,5746721.03,FILIAL,0,443
5904eeba-f1f3-4f2d-b181-196c4bfd62ba,5508180847925,33185.09,2021-07-06T07:43:02,5508180847925,PHONE,NUBANK,8446,66450579,CONTA_CORRENTE,PESSOA_JURIDICA,Casa Grande,61915237911114,Casa Grande,2017-08-31,ATIVO,2024-07-30,2384208.08,FILIAL,0,491
1fa3be18-9d62-4b75-a976-f894c1d22c8c,a3249d57-100a-4a47-83c4-fc82bee9e8be,92346.41,2023-03-24T09:24:36,a3249d57-100a-4a47-83c4-fc82bee9e8be,EVP,BRADESCO S.A.,6689,20378441,CONTA_POUPANCA,PESSOA_JURIDICA,Nogueira,76825439429626,Nogueira,2003-05-13,ATIVO,2024-07-21,7377471.46,MATRIZ,4,1157
98d70b5d-a170-4d03-8764-a6b49e0d601c,c629d1a3-fc8e-4878-b011-f42fceef8bbd,26054.17,2022-02-01T03:05:37,c629d1a3-fc8e-4878-b011-f42fceef8bbd,EVP,BRADESCO S.A.,9929,80948920,CONTA_CORRENTE,PESSOA_JURIDICA,Monteiro S/A,64800698198115,Monteiro S/A,2018-03-13,ATIVO,2025-02-02,8882911.82,MATRIZ,3,483
23b2e63d-d283-4017-83a9-723e5b3cf647,03597615781102,99260.12,2024-07-21T22:24:05,03597615781102,CNPJ,ITAÚ UNIBANCO S.A.,5004,67982602,CONTA_POUPANCA,PESSOA_JURIDICA,Pastor - ME,03597615781102,Pastor - ME,2015-11-27,ATIVO,2025-02-14,3195117.91,MATRIZ,6,501
baa46c98-9c67-442c-86b5-8de778e86361,2b867367-87a6-4b05-969c-30245fd04771,57657.72,2022-01-09T12:37:25,2b867367-87a6-4b05-969c-30245fd04771,EVP,BRADESCO S.A.,5590,24027552,CONTA_CORRENTE,PESSOA_JURIDICA,Borges,98843495481547,Borges,2023-04-03,ATIVO,2025-04-16,90676.7,MATRIZ,1,53
449bf216-765f-44ce-992e-dc0d335418e6,oliveiraisabela@example.org,79330.44,2023-07-28T12:53:20,oliveiraisabela@example.org,EMAIL,BANCO DO BRASIL S.A.,1631,72091688,CONTA_POUPANCA,PESSOA_JURIDICA,da Conceição Castro - EI,09017016758408,da Conceicao Castro - EI,1992-10-06,ATIVO,2025-05-20,688030.75,FILIAL,0,1100
4d5948a1-f947-43c5-ab57-fd18d3d8ba0a,abreuarthur-gabriel@example.net,81444.05,2025-05-17T05:14:25,abreuarthur-gabriel@example.net,EMAIL,BRADESCO S.A.,6133,99254871,CONTA_CORRENTE,PESSOA_JURIDICA,Nogueira,59796018055177,Nogueira,1994-06-07,ATIVO,2024-10-26,1799340.89,FILIAL,7,974
852264ae-eca0-418d-b52e-6ad482678307,antonella24@example.net,2519.28,2024-10-27T00:54:39,antonella24@example.net,EMAIL,BANCO DO BRASIL S.A.,9179,99281956,CONTA_CORRENTE,PESSOA_JURIDICA,Oliveira,06368600685862,Oliveira,1978-04-01,ATIVO,2025-01-27,8209995.09,MATRIZ,6,815
b516fa85-9c72-4f5f-b2d5-8e03e4f7f928,61453729902306,4257.86,2022-07-31T23:02:34,61453729902306,CNPJ,BRADESCO S.A.,7476,73062578,CONTA_CORRENTE,PESSOA_JURIDICA,Leão S/A,61453729902306,Leao S/A,1992-01-08,ATIVO,2025-01-06,1484042.56,MATRIZ,10,475
5769af3a-1f10-4603-a3c9-d4e2d7f9773d,49147bed-07e3-4632-8956-61d0b17abe82,31065.17,2024-07-19T22:10:20,49147bed-07e3-4632-8956-61d0b17abe82,EVP,BANCO SANTANDER S.A.,4450,45476629,CONTA_POUPANCA,PESSOA_JURIDICA,Lopes,69100439316157,Lopes,1993-12-18,ATIVO,2024-11-10,1572742.6,MATRIZ,0,40
a17d452c-24ce-4bcf-a7d0-53033bc85ac9,maria-clara38@example.com,58659.61,2023-02-06T18:56:57,maria-clara38@example.com,EMAIL,BANRISUL,9145,11655025,CONTA_CORRENTE,PESSOA_JURIDICA,Aparecida e Filhos,68320765712720,Aparecida e Filhos,1976-08-30,ATIVO,2024-08-12,4566211.4,MATRIZ,5,97
fea37f8c-1839-4f7c-8596-5f30a9660a52,89010344710052,43223.45,2025-01-03T19:02:03,89010344710052,CNPJ,BANCO SANTANDER S.A.,1575,98936227,CONTA_CORRENTE,PESSOA_JURIDICA,Guerra,89010344710052,Guerra,1999-06-06,ATIVO,2025-05-07,3035846.35,MATRIZ,0,1153
38ea31f8-1be9-4c5c-a9ba-acf84f5f7cdf,555126563668,50501.33,2021-05-12T22:12:30,555126563668,PHONE,BANCO ORIGINAL S.A.,3068,40126750,CONTA_POUPANCA,PESSOA_JURIDICA,Pimenta Ltda.,78809339474858,Pimenta Ltda.,2004-07-21,INATIVO,2025-05-21,5523570.22,FILIAL,7,1138
41d24d6c-b1f6-4a55-9516-b28986212d9b,ec1b912c-5d25-495f-a6b2-dba6f7a44178,48716.9,2024-10-07T00:03:37,ec1b912c-5d25-495f-a6b2-dba6f7a44178,EVP,BANCO BTG PACTUAL S.A.,7630,75910390,CONTA_CORRENTE,PESSOA_JURIDICA,Mendonça Silva - ME,87739308090025,Mendonca Silva - ME,2007-04-18,INATIVO,2025-03-13,9964113.57,MATRIZ,10,861
c312183c-f9f2-43eb-a547-9e66d3a27fbd,5508480027282,86389.01,2024-04-14T16:34:41,5508480027282,PHONE,BANCO DO BRASIL S.A.,7987,82854262,CONTA_CORRENTE,PESSOA_JURIDICA,Cunha,91538641893774,Cunha,1990-01-17,ATIVO,2025-04-24,4887104.43,FILIAL,4,19
76530a09-c161-48ee-a4a2-ef75176e18b5,ba2099e7-fea8-4e84-a5c1-82766644a36b,89988.93,2024-12-19T20:20:26,ba2099e7-fea8-4e84-a5c1-82766644a36b,EVP,NUBANK,3231,67851281,CONTA_CORRENTE,PESSOA_JURIDICA,Siqueira e Filhos,92201525693206,Siqueira e Filhos,2010-09-06,ATIVO,2025-04-12,3390555.4,MATRIZ,0,1143
6998bb93-baba-425d-baee-dd2325b63c24,24727476297777,88956.01,2021-10-04T04:20:30,24727476297777,CNPJ,BANCO ORIGINAL S.A.,7803,77541309,CONTA_POUPANCA,PESSOA_JURIDICA,da Paz S.A.,24727476297777,da Paz S.A.,2024-11-15,ATIVO,2024-11-23,399623.79,FILIAL,0,829
1652aa04-778d-4ac6-811f-ac055cd95151,1e934fb1-5ef4-4efd-8beb-3b9f371f7a0d,27578.63,2023-11-12T14:17:14,1e934fb1-5ef4-4efd-8beb-3b9f371f7a0d,EVP,CAIXA ECONÔMICA FEDERAL,5051,92747241,CONTA_CORRENTE,PESSOA_JURIDICA,da Costa,95718242333791,da Costa,1975-12-20,ATIVO,2024-11-30,8597823.5,FILIAL,5,564
28b5e803-93c3-4762-8f31-15e44be4b0d6,7122441806,67143.99,2022-11-07T23:09:37,7122441806,PHONE,BANCO DO BRASIL S.A.,4452,61369053,CONTA_POUPANCA,PESSOA_JURIDICA,Ribeiro Ltda.,45912857484806,Ribeiro Ltda.,2002-04-03,ATIVO,2024-08-30,3855429.29,FILIAL,0,11
03fa8cba-3b4f-43f0-80b5-8fe9f936a9bd,1f4dcae0-d04b-4910-ab56-8002075a039b,65461.37,2020-06-30T05:58:00,1f4dcae0-d04b-4910-ab56-8002075a039b,EVP,BRADESCO S.A.,2377,77964393,CONTA_POUPANCA,PESSOA_JURIDICA,Souza Melo Ltda.,66346115273546,Souza Melo Ltda.,1981-03-03,ATIVO,2024-09-14,50796.16,FILIAL,0,1042
2cf90f0e-06a4-4cc4-b35b-5f70bded9ffc,smelo@example.com,5398.22,2022-01-18T06:05:06,smelo@example.com,EMAIL,BANRISUL,2038,66132990,CONTA_CORRENTE,PESSOA_JURIDICA,Caldeira S/A,20738452270643,Caldeira S/A,2021-09-23,INATIVO,2024-09-05,2340887.2,MATRIZ,7,600
04c2ce6d-2a1b-4411-be2c-aa5302b82de0,48598739678390,40093.38,2025-06-02T03:30:17,48598739678390,CNPJ,CAIXA ECONÔMICA FEDERAL,2776,76889011,CONTA_CORRENTE,PESSOA_JURIDICA,Alves e Filhos,48598739678390,Alves e Filhos,2020-01-25,ATIVO,2025-05-08,4444143.43,FILIAL,3,1168
95b0d3d7-f37c-4972-b248-d6f84e08be73,1b46e1ce-e10e-4492-aa8b-72e922c316cd,27496.47,2023-09-01T21:46:44,1b46e1ce-e10e-4492-aa8b-72e922c316cd,EVP,BANCO SANTANDER S.A.,3265,74784607,CONTA_CORRENTE,PESSOA_JURIDICA,Casa Grande,87208962588426,Casa Grande,1980-11-18,INATIVO,2025-02-11,2240402.03,FILIAL,1,450
ce626afb-376c-479b-96d4-8bcd725525ac,551127929249,53373.1,2025-02-11T20:55:24,551127929249,PHONE,BANCO INTER S.A.,1022,60507185,CONTA_CORRENTE,PESSOA_JURIDICA,Cavalcante Farias Ltda.,66585299832768,Cavalcante Farias Ltda.,2001-12-20,INATIVO,2024-12-30,494374.16,MATRIZ,9,1002
2248e5ce-8ad7-4cb6-8b0a-5ba2b1a7f277,cd574945-5beb-40ea-b79e-b43a14270b58,9796.24,2022-07-23T23:44:35,cd574945-5beb-40ea-b79e-b43a14270b58,EVP,CAIXA ECONÔMICA FEDERAL,9928,84938977,CONTA_CORRENTE,PESSOA_JURIDICA,Moreira - ME,03626452082984,Moreira - ME,1980-03-28,INATIVO,2024-12-29,992877.72,MATRIZ,0,514
686a923d-b979-491f-bd55-04a6bac5fe37,3fcd8743-566e-4010-ad37-374572c4494e,66521.16,2024-12-20T14:28:41,3fcd8743-566e-4010-ad37-374572c4494e,EVP,CAIXA ECONÔMICA FEDERAL,3065,41891263,CONTA_CORRENTE,PESSOA_JURIDICA,Cavalcanti Caldeira - EI,32857611541571,Cavalcanti Caldeira - EI,2012-12-02,INATIVO,2025-02-09,9570176.51,MATRIZ,10,1055
047540ff-b1f5-470d-a503-7daca1a67507,55659101051741,64966.66,2023-10-02T07:18:45,55659101051741,CNPJ,NUBANK,9687,64146311,CONTA_POUPANCA,PESSOA_JURIDICA,Pires Casa Grande e Filhos,55659101051741,Pires Casa Grande e Filhos,2021-09-02,ATIVO,2024-08-05,5767433.12,MATRIZ,1,38
5d1c5c9a-a9c5-447f-8b5a-87baa95c09a3,557111443492,26910.93,2023-01-10T16:04:09,557111443492,PHONE,CAIXA ECONÔMICA FEDERAL,9842,28039049,CONTA_POUPANCA,PESSOA_JURIDICA,Mendes - ME,15980304479230,Mendes - ME,2003-09-14,INATIVO,2025-04-21,4643493.6,MATRIZ,3,548
08e6ed25-dbdb-491c-992d-0e378a067031,83542093035756,97345.23,2024-07-31T09:34:05,83542093035756,CNPJ,CAIXA ECONÔMICA FEDERAL,5815,51007225,CONTA_POUPANCA,PESSOA_JURIDICA,Martins Pastor Ltda.,83542093035756,Martins Pastor Ltda.,1977-03-23,ATIVO,2025-01-10,9968295.71,MATRIZ,4,1093
92d705a4-b133-444b-ae32-a7b87f4b0d51,38d32808-d84e-483d-898c-2ca6ac6d4cb1,51756.33,2024-11-07T15:59:18,38d32808-d84e-483d-898c-2ca6ac6d4cb1,EVP,BANCO SANTANDER S.A.,2340,93079881,CONTA_CORRENTE,PESSOA_JURIDICA,Rezende Freitas Ltda.,67589402607502,Rezende Freitas Ltda.,2019-12-30,ATIVO,2025-03-26,2806505.86,MATRIZ,0,466
4969c60c-57b2-40a8-bb68-d5d13cd8618d,teixeiraana-laura@example.com,80896.81,2021-08-16T04:12:28,teixeiraana-laura@example.com,EMAIL,BANCO DO BRASIL S.A.,4840,56573242,CONTA_CORRENTE,PESSOA_JURIDICA,Fernandes,71232768371978,Fernandes,1999-05-24,ATIVO,2024-10-30,4113483.3,FILIAL,10,505
3253aae9-9e84-49ca-aa6c-dae9c474c944,02965913218394,53013.6,2022-01-16T15:53:06,02965913218394,CNPJ,NUBANK,9468,26423595,CONTA_CORRENTE,PESSOA_JURIDICA,Cirino,02965913218394,Cirino,2011-08-28,ATIVO,2025-01-17,7065529.81,FILIAL,0,524
3e85fbea-7058-40fc-bf10-24f36b4a9505,554124064398,95894.8,2025-01-11T10:31:36,554124064398,PHONE,BANCO SANTANDER S.A.,9041,81980548,CONTA_POUPANCA,PESSOA_JURIDICA,Fonseca,99379921199400,Fonseca,2025-04-06,ATIVO,2024-07-11,7189182.29,MATRIZ,3,24
29a11997-bf53-4934-8d15-37555b7fafe9,551106146536,21487.13,2023-08-30T12:14:55,551106146536,PHONE,BANCO INTER S.A.,4251,58354896,CONTA_POUPANCA,PESSOA_JURIDICA,Azevedo,98906985221047,Azevedo,2004-04-08,ATIVO,2024-08-16,3158000.51,MATRIZ,0,1021
827192e9-6b4a-4cfb-8ffe-8969ebdf6325,44128511082386,60034.98,2022-08-07T05:50:41,44128511082386,CNPJ,BANRISUL,7766,53288029,CONTA_POUPANCA,PESSOA_JURIDICA,Nunes - EI,44128511082386,Nunes - EI,2020-07-05,ATIVO,2025-06-04,5685632.1,FILIAL,1,514
65e844d3-3ca0-470f-bf6e-8979ae274988,68929813458460,70378.65,2024-02-11T15:21:23,68929813458460,CNPJ,BANRISUL,1495,53972673,CONTA_POUPANCA,PESSOA_JURIDICA,da Costa Araújo e Filhos,68929813458460,da Costa Araujo e Filhos,2016-02-14,ATIVO,2024-06-23,6185736.28,MATRIZ,0,567
9620146f-4e5e-4823-ac39-456d7108d2a3,9569d1e8-4819-48d0-a213-bdc10444e607,9181.93,2021-06-01T23:12:28,9569d1e8-4819-48d0-a213-bdc10444e607,EVP,BRADESCO S.A.,4146,35062171,CONTA_POUPANCA,PESSOA_JURIDICA,Nogueira Melo - EI,42003007786801,Nogueira Melo - EI,1977-04-19,ATIVO,2025-05-29,2709115.66,MATRIZ,8,1102
b2cf1e43-2f92-4aaf-abb8-5791db35ec39,59946366215059,34146.2,2023-05-06T08:24:09,59946366215059,CNPJ,CAIXA ECONÔMICA FEDERAL,4513,53572301,CONTA_CORRENTE,PESSOA_JURIDICA,Camargo,59946366215059,Camargo,1977-06-08,INATIVO,2024-09-25,159665.73,MATRIZ,6,41
32f6a0c5-cb26-4d2c-a42a-8e1a3f8f2e2e,3fcba299-b67b-4174-939e-a49d25ac91ad,6936.01,2024-07-13T13:46:44,3fcba299-b67b-4174-939e-a49d25ac91ad,EVP,BANCO SANTANDER S.A.,5512,21971243,CONTA_POUPANCA,PESSOA_JURIDICA,Rocha,24982884880055,Rocha,2004-11-14,ATIVO,2025-03-11,9894650.01,MATRIZ,0,486
04d71968-40d5-4ffc-9f82-c77023385519,46869462209295,71173.9,2024-10-25T00:16:13,46869462209295,CNPJ,BANRISUL,1662,80116916,CONTA_POUPANCA,PESSOA_JURIDICA,Abreu Casa Grande - EI,46869462209295,Abreu Casa Grande - EI,1982-02-02,INATIVO,2024-12-25,1530882.76,FILIAL,3,812
cec8bb40-3a9c-4a44-9ae4-0302c9678342,060e7791-ffd3-44f6-8fad-9f3b36a75d9d,10172.22,2023-10-13T10:27:16,060e7791-ffd3-44f6-8fad-9f3b36a75d9d,EVP,BANCO SANTANDER S.A.,9457,80802706,CONTA_POUPANCA,PESSOA_JURIDICA,Duarte Sales - ME,88163232366785,Duarte Sales - ME,1975-06-22,ATIVO,2024-07-22,6403326.14,FILIAL,0,984
97fc91aa-7102-40ee-91ba-795c79b2ad0f,02983174307978,36906.14,2022-09-29T19:05:13,02983174307978,CNPJ,BANCO BTG PACTUAL S.A.,3006,83398675,CONTA_CORRENTE,PESSOA_JURIDICA,Sousa,02983174307978,Sousa,1983-04-20,ATIVO,2025-02-21,1276096.47,FILIAL,0,1054
c0c6f701-3159-46e3-88d3-b91eb122199c,6989d2d3-56e0-444d-bc44-0b0642162517,50668.57,2023-10-05T04:31:09,6989d2d3-56e0-444d-bc44-0b0642162517,EVP,NUBANK,8302,56801936,CONTA_POUPANCA,PESSOA_JURIDICA,Montenegro e Filhos,96649136245123,Montenegro e Filhos,1982-07-30,ATIVO,2024-10-29,1090699.11,MATRIZ,0,468
72ad5f43-4e93-477a-ae94-348a12252dbb,hadassacampos@example.org,59453.61,2024-08-03T05:15:38,hadassacampos@example.org,EMAIL,BANRISUL,3208,53944250,CONTA_CORRENTE,PESSOA_JURIDICA,das Neves,12560877093297,das Neves,1989-02-10,ATIVO,2025-03-13,1045600.97,MATRIZ,0,1168
ff700fb7-b17e-4af7-91a7-609d581c1759,01201699141288,9259.23,2024-06-28T06:44:14,01201699141288,CNPJ,CAIXA ECONÔMICA FEDERAL,3659,13181356,CONTA_CORRENTE,PESSOA_JURIDICA,Novais,01201699141288,Novais,2013-08-03,ATIVO,2025-03-16,6920709.58,FILIAL,1,547
ebc1d275-3110-437e-b4d6-70ad04dc2a29,3167751289,26276.46,2023-08-23T21:15:27,3167751289,PHONE,BANCO ORIGINAL S.A.,8288,57039470,CONTA_CORRENTE,PESSOA_JURIDICA,Nunes - ME,83375152952903,Nunes - ME,2001-07-20,ATIVO,2025-01-13,4039824.49,FILIAL,10,520
66ac8b48-a0cf-4155-90c0-68c88f31cd05,e2bfb6c7-b8ed-4288-89bc-e49c9794be72,46881.24,2025-02-09T21:49:44,e2bfb6c7-b8ed-4288-89bc-e49c9794be72,EVP,BRADESCO S.A.,7723,19971408,CONTA_CORRENTE,PESSOA_JURIDICA,Albuquerque Siqueira Ltda.,61370121800400,Albuquerque Siqueira Ltda.,2003-04-03,ATIVO,2024-08-16,6634382.82,FILIAL,5,501
523fb7c5-a584-4d8e-a34e-625de60485db,7847a000-d443-4523-a81c-a569e6f182c0,82072.97,2020-07-01T17:37:09,7847a000-d443-4523-a81c-a569e6f182c0,EVP,NUBANK,3148,48594040,CONTA_CORRENTE,PESSOA_JURIDICA,Dias,42204451708401,Dias,1997-12-12,INATIVO,2025-03-20,5776022.89,FILIAL,8,972
5825409d-22a0-48af-96cb-16f826b6b296,ffae2616-b748-4f2e-94e1-d898f953523e,98139.88,2021-04-09T09:21:07,ffae2616-b748-4f2e-94e1-d898f953523e,EVP,BANRISUL,3263,35982280,CONTA_POUPANCA,PESSOA_JURIDICA,da Conceição,06996550077140,da Conceicao,1991-04-18,ATIVO,2025-05-14,7633803.67,MATRIZ,0,848
60f30478-5920-4416-b222-65d9aebc447a,8482451884,6941.78,2023-08-30T07:58:51,8482451884,PHONE,BANCO INTER S.A.,1281,71414933,CONTA_CORRENTE,PESSOA_JURIDICA,Rodrigues Sales Ltda.,79085108213846,Rodrigues Sales Ltda.,1995-01-11,ATIVO,2025-02-20,4713595.79,FILIAL,0,994
de5674d6-1f31-4fd9-9e98-1996b091eaa4,09000694631,65238.9,2022-07-17T18:15:00,09000694631,PHONE,BANCO INTER S.A.,5554,72922940,CONTA_POUPANCA,PESSOA_JURIDICA,Garcia,43344737523587,Garcia,2005-01-28,ATIVO,2025-04-13,4295231.29,FILIAL,8,18
4debb44d-252f-478f-8ef7-0f3b9a8c997b,ybarros@example.com,7573.78,2023-05-04T23:51:18,ybarros@example.com,EMAIL,BANCO ORIGINAL S.A.,2174,42118137,CONTA_POUPANCA,PESSOA_JURIDICA,Camargo Câmara - ME,41738001906572,Camargo Camara - ME,2023-03-11,INATIVO,2025-04-18,3695748.77,FILIAL,0,963
ae5dcc8f-ea88-4704-885d-e26399552285,12252881028046,3505.34,2021-04-27T21:28:36,12252881028046,CNPJ,BANCO INTER S.A.,4325,29302239,CONTA_CORRENTE,PESSOA_JURIDICA,Oliveira,12252881028046,Oliveira,1977-12-18,ATIVO,2025-01-31,5271659.09,FILIAL,0,408
828f45af-3288-4dc1-b7df-3ddbb5be8eac,89443109880409,22493.91,2025-04-02T21:17:26,89443109880409,CNPJ,BANRISUL,9265,93033022,CONTA_CORRENTE,PESSOA_JURIDICA,Nascimento - EI,89443109880409,Nascimento - EI,2012-05-12,INATIVO,2024-09-27,4229312.57,MATRIZ,5,1109
55bf52fe-420d-4c0b-8814-75343107c7b6,29969883907472,96588.95,2022-05-07T05:45:28,29969883907472,CNPJ,BANRISUL,1761,84586216,CONTA_CORRENTE,PESSOA_JURIDICA,Duarte,29969883907472,Duarte,2010-06-20,ATIVO,2024-12-06,486076.01,FILIAL,0,461
b8d569f8-8930-462f-b366-d34f5f03b5ee,426a2fe5-fbff-4df5-9cf1-849b872f1df1,37396.91,2024-11-30T11:36:41,426a2fe5-fbff-4df5-9cf1-849b872f1df1,EVP,ITAÚ UNIBANCO S.A.,7144,48953137,CONTA_POUPANCA,PESSOA_JURIDICA,Rodrigues Sá Ltda.,91604456401960,Rodrigues Sa Ltda.,1978-09-13,ATIVO,2024-11-28,1112963.83,MATRIZ,9,938
c0352255-e111-4293-87f5-540c353fb5e3,yagocirino@example.com,31452.54,2022-05-17T11:35:39,yagocirino@example.com,EMAIL,BANCO SANTANDER S.A.,2862,98866545,CONTA_POUPANCA,PESSOA_JURIDICA,da Cunha S/A,73680276381429,da Cunha S/A,2011-12-12,ATIVO,2025-02-06,460427.05,MATRIZ,0,411
bff1a55d-7d7d-4ff4-adfd-c4926e081235,21019002393234,48997.55,2025-05-25T03:49:29,21019002393234,CNPJ,BANCO BTG PACTUAL S.A.,3884,57951823,CONTA_POUPANCA,PESSOA_JURIDICA,Lima S.A.,21019002393234,Lima S.A.,1992-08-15,INATIVO,2025-02-07,2930431.74,MATRIZ,0,1088
054fdcf7-678a-44dd-97d7-36bbdf701322,51383990552675,10542.6,2023-08-28T22:47:14,51383990552675,CNPJ,BANCO DO BRASIL S.A.,3047,22108356,CONTA_CORRENTE,PESSOA_JURIDICA,Albuquerque,51383990552675,Albuquerque,2000-02-14,ATIVO,2025-02-11,6638212.41,FILIAL,0,844
842eca05-1ebc-4050-9a6c-f4ec85933920,frios@example.org,53199.79,2022-10-24T19:36:20,frios@example.org,EMAIL,BANCO ORIGINAL S.A.,1033,62813413,CONTA_CORRENTE,PESSOA_JURIDICA,Gonçalves,75944801664703,Goncalves,2015-09-24,ATIVO,2024-09-05,2582144.57,MATRIZ,0,80
ffd261b0-838e-4c90-8251-f90723937394,2e6a81fa-5416-4228-afdc-e4ecfe7f37bc,8761.3,2020-09-08T08:38:03,2e6a81fa-5416-4228-afdc-e4ecfe7f37bc,EVP,NUBANK,1632,44997663,CONTA_CORRENTE,PESSOA_JURIDICA,Cassiano,71891677030527,Cassiano,2005-07-19,INATIVO,2025-01-22,5840129.33,MATRIZ,0,1011
d9fe2851-372f-449a-8a7c-20d02120f3c0,23583444083634,39448.25,2024-06-06T10:51:32,23583444083634,CNPJ,ITAÚ UNIBANCO S.A.,9961,98037274,CONTA_CORRENTE,PESSOA_JURIDICA,Nunes S.A.,23583444083634,Nunes S.A.,1983-08-31,INATIVO,2024-07-21,8924354.34,MATRIZ,2,849
